id,content,Task Id,label
6849,武漢肺炎自去年12月由中國蔓延至全球後，截至今天（1日）凌晨1時許，已有超過4580萬人染疫，其中逾119.2萬人死亡。英國的確診病例於10月31日16時許（台灣時間今0時許）突破100萬例。英國衛生與社會關懷部31日通報，在過去的24小時內，當地新增2萬1915起確診、326人死亡。加上這筆數字後，英國的累計確診病例飆破100萬大關。英國《每日郵報》31日指出，英國首相強生最快會於周一（2日）宣布實施第二次全國封鎖，並於周三（4日）生效，「以挽救聖誕節」。英國獨立電視台（ITV）報導，封城令實施後，非必要商店將暫停營業，未同住的親友禁止室內聚會。但與今年春的第一次「封城」不同，學校、法院仍會繼續開放。土耳其內政部長索魯（SuleymanSoylu）31日發推文自爆，包括他自己、妻子哈穆迪耶（HamdiyeSoylu）及女兒都確診武漢肺炎。《每日晨報》（DailySabah）報導，索魯一家人26日身體不適，於是接受武漢肺炎採檢，結果都呈現陽性反應。確診後3人隨即在家中接受治療，29日遵醫囑住院。索魯表示，一家人31日病情好轉。德國官員預期，最早的武漢肺炎疫苗可望在明年初上市，不過專家預估到了2022年才會完成全民接種。在德國負責審查、批准疫苗的官方機構「保羅艾爾立希研究所」（PaulEhrlichInstitute）所長吉楚特克（KlausCichutek）31日表示，如果第3階段臨床實驗順利完成，最早的武漢肺炎疫苗可望在明年初獲得批准上市。不過，即便順利上市，疫苗的運輸、保存和分配將是一大挑戰。在防疫主管機關羅伯特．科赫研究所（RobertKochInstitute）接種委員會擔任主席的梅丹斯（ThomasMertens）預估，到了2022年全民才會完成接種，屆時疫情才可能顯著減緩。歐洲目前疫苗研發進度最快的是英國阿斯特捷利康（AstraZeneca）和德國BioNTech，其中BioNTech已開始量產疫苗，合作對象是美國的輝瑞藥廠（Pfizer）。《蘋果新聞網》結合各地記者，緊盯中國官方數據、蒐羅全球外電新聞，為您傳遞最新、最快、最全面的疫情訊息，點我即可看全球疫情詳細數據。【中國疫情】中國國家衛生健康委員會31日通報，過去24小時內，新增33例確診，其中27例為境外移入（上海8例、天津5例、四川4例、浙江3例、廣東3例、河北1例、湖南1例、雲南1例、內蒙古1例），本土病例6例（均在新疆），無新增死亡病例。中國新疆疫情再度升溫，喀什地區自31日凌晨0時至傍晚6時，新增61名無症狀感染者，其中疏附縣46例、克孜勒蘇柯爾克孜自治州阿克陶縣喀熱開其克鄉和皮拉勒鄉15例。新疆衛生健康委員會副主任顧瑩蘇表示，當地現有無症狀感染者222例、確診病例51例（均為無症狀感染者轉確診），均來自疏附縣和阿克陶縣。武漢肺炎在中國爆發後，中共為了壓低疫情數字、淡化疫情，向來不把無症狀感染者列入確診病例數。這也是中國的官方數字不被外界信任的原因之一。香港31日新增3起確診病例，均為境外移入。據中國官方數字，中國（含港澳）目前共91342人染疫，其中4739人死亡。中國山東近期在一批巴西進口冷凍豬肉外包裝上驗出武漢肺炎病毒核酸陽性。這批肉品最早自9月下旬便已流入中國市面。包括安丘市、威海市文登區31日均發布通報，要求9月22日至10月22日到「集傑尚品自助烤肉」用餐，或10月8日至10月14日到「河南水產品市場」二期東側「放心肉食」，購買過上述肉類的民眾及家人，主動向所屬社區（村落）和機構登記報備。山東省青島市10月中旬也傳出武漢肺炎本土疫情，當地一名女護士，29日被發現在隔離醫院內遭到感染。【國際疫情】英國的確診病例於10月31日16時許（台灣時間今0時許）突破100萬例。英國衛生與社會關懷部31日通報，在過去的24小時內，當地新增2萬1915起確診、326人死亡。加上這筆數字後，英國的累計確診病例飆破100萬大關。英國《每日郵報》31日指出，英國首相強生最快會於周一（2日）宣布實施第二次全國封鎖，並於周三（4日）生效，「以挽救聖誕節」。英國獨立電視台（ITV）報導，封城令實施後，非必要商店將暫停營業，未同住的親友禁止室內聚會。但與今年春的第一次「封城」不同，學校、法院仍會繼續開放。奧地利總理庫爾茲（SebastianKurz）31日宣布，因應武漢肺炎疫情導致醫療系統幾近不堪負荷，周二（3日）起第二次實施大型封鎖措施，直到月底。禁令生效後，從晚上8時至隔天早上6時宵禁，餐廳全天禁止內用，只准提供外賣，飯店須暫停營業，其他商店則可繼續營業。德國官員預期，最早的武漢肺炎疫苗可望在明年初上市，不過專家預估到了2022年才會完成全民接種。在德國負責審查、批准疫苗的官方機構「保羅艾爾立希研究所」（PaulEhrlichInstitute）所長吉楚特克（KlausCichutek）31日表示，如果第3階段臨床實驗順利完成，最早的武漢肺炎疫苗可望在明年初獲得批准上市。不過，即便順利上市，疫苗的運輸、保存和分配將是一大挑戰。在防疫主管機關羅伯特．科赫研究所（RobertKochInstitute）接種委員會擔任主席的梅丹斯（ThomasMertens）預估，到了2022年全民才會完成接種，屆時疫情才可能顯著減緩。歐洲目前疫苗研發進度最快的是英國阿斯特捷利康（AstraZeneca）和德國BioNTech，其中BioNTech已開始量產疫苗，合作對象是美國的輝瑞藥廠（Pfizer）。土耳其內政部長索魯（SuleymanSoylu）31日發推文自爆，包括他自己、妻子哈穆迪耶（HamdiyeSoylu）及女兒都確診武漢肺炎。《每日晨報》（DailySabah）報導，索魯一家人26日身體不適，於是接受武漢肺炎採檢，結果都呈現陽性反應。確診後3人隨即在家中接受治療，29日遵醫囑住院。索魯表示，一家人31日病情好轉。（國際中心／綜合外電報導）caption:《蘋果新聞網》彙整前十大疫情嚴重國家的確診和死亡病例數。,36,negative
6850,中國武漢肺炎禍及全世界,36,negative
6851,【謝宛儒／綜合報導】武漢肺炎漫延全球又趨惡化，以《變形金剛》系列為人熟知的億萬導演麥可貝（MichaelBay）最近監製了以疫情為題的新片《鳴鳥》（Songbird，暫譯），描述4年後的美國仍封城，武漢肺炎病毒COVID-19已突變成COVID-23，更有許多確診病患被迫關進隔離營，該片釋出首支預告就被網友砲轟白目又冷血，揚言拒看。上映計劃皆未定《鳴鳥》找來影集《河谷鎮》男星KJ阿帕和「黛姨」黛咪摩爾演出，今年7月只花17天拍完，該片背景設定在2024年，全球封城也邁入第4年，病毒已突變成了COVID-23，死亡率更高達5成且持續加速突變中。許多確診病患離開家園，被關進隔離營。導演亞當向《娛樂周刊》表示，今年3月13日美國政府宣布封城時他興奮地打給編劇好友，直呼「現在是世界末日耶，我們應該做點什麼」，編寫劇情期間更有許多情節真實上演，「當我們討論片中設定實施宵禁，太反烏托邦、沒人會相信，隔天卻有直升機從我家上方飛過，廣播宵禁開始，請待在屋內。但網友怒批「疫情還沒結束，哪個白痴覺得拍這種片很有趣？」、「我正活在其中，根本不用看」。該片目前上映計劃皆未定。,36,positive
6852,中央流行疫情指揮中心昨宣布國內新增1例武漢肺炎境外移入確診，新增的第556例是本國籍60多歲男性，2月赴印度工作，上月24日在當地出現呼吸困難、咳嗽、發燒等症狀但未就醫，上周三返國時主動通報有症狀，機場安排採檢後送至醫院就醫，於前天確診，目前住院隔離治療中。個案搭機時雖有適當防護，但11名外籍航空機組員無特別防護，須居家隔離。指揮中心發言人莊人祥說，第556例於搭機航程中均有適當防護，同班機前後2排乘客8人列居家隔離對象；另因外籍航空機組員11人無特別防護，亦列為居家隔離對象。莊人祥解釋，外籍航空人員不像我國航空公司有防疫規範，這11名機組員有3人仍在國內居家隔離，另8人已離境，會透過國際衛生條例（IHR）窗口通知所屬國家。此外，我國已逾200天未出現本土病例，公衛專家、前副總統陳建仁昨在中研院演講「台灣防疫成功模式」，他說台灣成功原因在於記取SARS時期的教訓，「台灣已經準備了整整17年。」陳建仁也說，國外3家疫苗廠已進入臨床第3期實驗，約明年中量產，估要到明年下半年才會全面施打完成。至於疫苗施打後經濟是否好轉，要看各國邊境開放程度，疫苗問世後也許提供接種證明就能出國，不過明年要談經濟活絡也許還早。■生活中心,36,negative
6853,為提振因武漢肺炎疫情停擺的經濟，中央流行疫情指揮中心研擬開放「經濟泡泡」，讓具特定身分來台從事商務活動者入境後可免隔離。指揮中心指揮官陳時中昨表示，「經濟泡泡」須符合來台必要性、動線分離等兩條件，正在朝這個方向研議中。陳時中說，如果商務活動有提交好的防疫計劃，可考慮放寬檢疫條件，但不會對沒有提出特定對應計劃者無條件開放，以免風險太大。他表示，經濟泡泡基本要有2個條件，第一是來台必要性，第二是過程是否符合動線分離、隔離得很清楚，若都做得到，就會讓入境的時間快一點。陳時中也強調，縱使來台的行程很重要，但如果完全沒辦法配合防疫的話也不行，這兩個條件必須同時存在才可以。指揮中心發言人莊人祥說，關於經濟泡泡目前都在規劃中，若商務人士來台對台灣是正面的都可考慮，但因這類人士沒有居家檢疫，像先前美國、捷克參訪團來台的外交泡泡，指揮中心得動用大量人力因應，將耗費比較多的人力，投入很多成本，這些都是需要考慮的因素。■生活中心,36,positive
6854,【連線報導】家住基隆的55歲李姓婦人在施打流感疫苗後，出現四肢痠麻、喪失味覺、無法自主呼吸等症狀，施打11天後住院，上周四已轉進加護病房，她兒子昨指控懷疑疫苗有問題。此案是今年第2起打流感疫苗後出現神經病變，衛福部疾管署表示，兩人皆施打賽諾菲疫苗但批號不同，初步懷疑李婦罹患格林巴利症候群，是否與疫苗有關待釐清。有醫師認為武漢肺炎可能與格林巴利症候群有關；不過該病例昨晚武肺採檢出爐為陰性。據了解，李婦為中國籍配偶，嫁來台灣25年，育有2子，從事食品加工。李婦的兒子表示，母親身體健康，無慢性病也沒有固定服用藥物，上月15日父母到住家附近里民會堂打流感疫苗，10天後出現四肢痠麻就醫，隔天味覺喪失才住院。不良反應205件創4年來新高李婦兒子說，上周二母親接受脊髓檢查結果無異常，上周三已無法自主進食，需要插鼻胃管，上周四無法自主呼吸，前天出現沒知覺症狀，不排除與施打疫苗有關，希望總統蔡英文能還給他一個健康的母親。疾管署副署長莊人祥說，醫院上周二通報此案為流感疫苗嚴重不良反應，患者出現吞嚥困難、無法進食，也有在洗腎，上周四被轉至加護病房，醫院初步懷疑罹患神經病變「格林巴利症候群」。台中市上月有一男子施打流感疫苗後出現格林巴利症候群，莊人祥說，兩人均接種賽諾菲疫苗，但批號不同。莊人祥說，多數研究都顯示流感疫苗和格林巴利症候群沒有相關，僅少數研究顯示有微小相關。因全台每周平均新確診約9例格林巴利症候群個案，此案是否和疫苗有關須進一步檢測，若確為格林巴利症候群，會透過衛生局詢問家屬意願，協助申請預防接種受害救濟。台灣感染症醫學會理事長黃立民說，歐洲已有19起武漢肺炎和格林巴利症候群相關案例，此個案又有味覺異常，應進行武肺採檢。莊人祥回應，病毒感染都可能造成味覺喪失；中央流行疫情指揮中心昨晚表示，此病例經採檢後核酸檢測結果為陰性，已排除感染武肺。疾管署昨公布統計，公費流感疫苗到前天為止已施打466.2萬劑，接種不良反應通報已205件，創近4年新高，其中58件是嚴重不良反應，以國光疫苗最多。衛福部食藥署藥品組副組長吳明美表示，自從南韓和台灣傳出有接種流感疫苗後死亡案例，不良反應通報就激增，但目前通報都未確認和接種疫苗有關。中國附醫感染管制中心副院長黃高彬認為，在媒體大幅報導下，民眾打疫苗後只要有些不舒服就會聯想到是打疫苗，但其實多數不良反應通報都與疫苗不相關，只是碰巧在打疫苗後發生。,36,negative
6855,中國武漢肺炎是中國人的國病，中國人就是東亞病夫,36,negative
6856,就說是有味覺喪失，慎重起見才驗武漢肺炎，講得好像是防疫中心愛驗似的,36,negative
6857,【國際中心／綜合外電報導】美國總統川普遭批輕視疫情，連自己都中鏢，民調顯示美國人整體而言對他抗疫表現不滿，疫情也成大選關注議題。但社會兩極化，共和、民主兩黨支持者對疫情的認知南轅北轍，川普支持者較難被疫情動搖。路透統計，美國前天通報超過10萬起確診病例，不僅打破前一天才創下的9.1萬病例紀錄，也是全球首度有國家出現單日10萬人染疫。另據約翰霍普金斯大學統計，美國累計確診病例前天突破900萬例，將近全美3％人口，死亡數也直逼23萬大關。美國確診數從破800萬例到900萬例，只花14天。在SurveyUSA民調中，17％美國人認為武漢肺炎疫情是投票考慮的最重要議題，壓倒經濟，成為關注首位；在《華盛頓郵報》的另一民調，認為疫情最重要的人數雖不及經濟，但也以15％排第二。但兩黨對疫情認知南轅北轍。據《紐約時報》民調，有78％民主黨選民認為疫情最差情況仍未來臨；共和黨人相反，高達66％人認為最壞情況已過；蓋洛普民調也反映，93％民主黨人認為候選人如何應對疫情是重要考量，共和黨人中有同樣想法的僅61％。美國人整體對川普處理疫情的手法一直抱持負面評價，據NBC及《華爾街日報》的最新民調，有57％人不滿川普處理疫情表現，支持的僅41％。不過，選民並未全盤否定川普的能力。《紐時》上月民調顯示，48％人較相信川普有改善經濟的能力，較拜登的47％略高。但論處理疫情，較相信川普的就只有40％，52％較相信拜登。經濟還是疫情，搖擺州選民認為哪個議題較重要，最終可能決定選舉勝負。,36,negative
6858,民進黨會認為人已在隔離病房，承認感染武漢肺炎不僅於事無補，更會引起恐慌，所以一定不會承認確診！我也希望不是，萬一如我所言，希望醫護人員勇敢擔任吹哨者！,36,negative
6859,【吳巧曦╱綜合外電報導】美國總統大選周二即將登場，逾8680萬人已提前投票，造勢活動也進入最後衝刺。總統川普和對手拜登前天決戰中西部搖擺州，各跑3州，隔空互嗆酸言冷語，場面好不熱鬧。川普嗆拜登若當選，民眾將「沒有未來」，拜登回嗆若川普連任，民眾「前景黯淡」。全美武漢肺炎疫情狂燒，前天創下單日新增確診突破10萬例的新紀錄。川普前天連跑密西根州、威斯康辛州和明尼蘇達州造勢，再度沒有根據地指控醫師為賺錢而灌水案例，以及美國確診數居高不下是因為檢疫能量高。川普對滿堂大多未戴口罩的支持者說：「你一打開電視新聞就看到：武肺、武肺、武肺、武肺、武肺。你知道案例數增加的理由嗎？因為我們的檢測量是史無前例的高。」他也以自己為例，稱就算染疫也可以復元，引來台下支持者熱情高喊「超人！超人！」川普稱他當選後將會帶領美國重回正軌，並酸拜登若當選，將「沒有學校、沒有畢業典禮、沒有婚禮、沒有感恩節、沒有聖誕節、沒有國慶日，什麼都沒有，沒有未來」。當他看到台下的福斯新聞主持人英格拉罕戴口罩出席時，嘲諷地說：「不會吧，她戴了口罩？我從來沒看過她戴口罩。她可真是非常政治正確！」拜登呼籲戴口罩稱「這是愛國行為」另方面，拜登前天打破個人紀錄，單日連趕3州造勢，包括愛荷華州、明尼蘇達州和威斯康辛州。「全美累計確診已經達到900萬起，這是悲劇性的里程碑。數以百萬計的人口失業或瀕臨失業，看不到光亮。他們未來前景黯淡。」拜登也斥川普「已經豎起白旗向病毒投降，但美國民眾不會放棄」。拜登也譴責川普「指控醫界捏造死亡數字。醫護人員每天工作救人，他們做好份內的事。川普應該停止攻擊他們，做好自己份內的事。」他也鼓勵支持者戴上口罩，「這不是政治作態，這是愛國行為」。他一度被在附近鳴按喇叭鬧場的川普支持者惹怒，痛斥他們是一群「醜陋的傢伙」、「他們很沒禮貌，他們跟川普如出一轍」。估今年投票率高已逾8千萬人投票全美前天已有8680萬人提前投票，相當於2016年大選票數的63％，專家預測今年將出現高投票率，總數甚至可達1.6億張票。在德州，提前投票票數甚至已超出上屆大選總票數。選擇提前投票者在民主黨選民中佔47％，在共和黨選民中僅佔33％，因而也給予共和黨選民相當壓力，須在選舉當天出來投票追平差距。拜登陣營表示，大選開票時，拜登將在家鄉德瓦拉州關心開票結果。川普則稱，尚未決定究竟會在哪裡等待結果出爐，並指因防疫相關的集會人數限制，很可能會把當晚原定在華府川普飯店的活動，移師回白宮。《華盛頓郵報》報導，隨著大選日逼近，共和黨陣營已改變策略，從挑戰選舉規則轉向針對每張選票的有效性。民主黨質疑，共和黨為取得優勢，刻意在民主黨票倉挑剔選票的有效性。,36,negative
6860,對於本周生肖運勢，命理生肖專家曼樺老師提到龍順風順水、大吉大利，是下周第一名，猴、雞運勢也不差，分居二、三名，其中猴子推展業務經驗變豐富，而雞執行業務時各項條件都對自己有利。報導／陳正皋、圖片／資料照片鼠：做事綁手綁腳，而且處處被為難、人紅是非多，建議經營職場人際。另一半把工作情緒帶回家確實不智，但伴侶若說出傷人的話，小事恐怕變激烈爭吵。本周將迎來立冬，進補之餘，當心食物太油、熱量太高。牛：充滿考驗，與團隊一同處理業務時建議多用心。單身者受工作影響，與伴侶交談時充滿抱怨或挑剔對方，情商不夠的話恐怕會產生爭吵。冬季易疲勞、情緒低落，除要注重保暖更要注意心靈健康。虎：運勢一波三折，職場上不妨轉念，會發現原來退一步海闊天空。想要和另一半道歉，卻缺乏誠意，其實溝通很需要學習。健康運不算好，不妨去跑步、騎車、上瑜伽課或是打籃球，透過流汗排出體內毒素。兔：工作辛苦又充滿未知數，若想突破現狀就得結合資源。另一半感冒讓你很擔心，而今年武漢肺炎的疫情考驗親情與人性。冬季保養少不了溫補，紅棗，玫瑰，枸杞都是好食材，也可以勤泡腳、多進行艾灸療法。龍：運勢順風順水，不過要投資的話，須充分了解產品的內容。男性愛情運甜蜜，珍惜與享受是你目前的心態，不設限何時結婚。工作忙碌加上應酬讓你體力不足，除了要補充各式維他命以外，也要節制飲酒。蛇：運勢差強人意，業務人員受到的影響比較大，千萬別氣餒、繼續努力就對了。愛情運上升，飼養寵物的妳，與男友相處有共同話題。女性要注意更年期來臨症狀，尤其冬天發汗很少見，建議到婦產科看診。馬：不滿意自己的工作表現，想突破卻受到當前環境影響而無法發揮。一味付出卻沒獲得回報，兩人早就各玩各的卻當假面夫妻，使你內心很痛苦。健康運不錯，多接觸大自然，利用假日到山上踏青，或是去聽演唱會。羊：業務發展不如預期，要注意財務狀況，不能漫無目的花費。夫妻相處貴在相互體諒與包容，家庭關係是需要雙方一起經營的。最近都過了午夜才就寢，導致偏頭痛，吃再多褪黑激素都沒用，只能提前上床就寢。猴：運勢極佳，而且推展業務經驗變多，使你不冒進，體認到展現實力最重要。商場得意卻情場失意，戀情空窗期持續一年，母親催婚使你覺得煩悶，感嘆找對象真難。健康狀況良好，持續上健身房做自己喜歡的運動。雞：運勢攀升，儘管時常加班，但是執行業務時許多條件都對你有利。與伴侶皆為主管，但下班後便應放下工作的身分，轉變成男女相處的模式。缺乏休息導致聲音沙啞，建議多喝水、少吃辣椒與油炸物。狗：職場人事異動與謠言影響心情與計劃，不要散播傳聞，做好自己就好。男性與女友戀情穩定，但是女性朋友眾多，多到讓伴侶吃醋，因此要用心經營感情。冬季濕氣高，建議用除濕機讓居家保持乾燥。豬：運勢時好時壞，使你動念向外發展，但是必須以破釜沉舟的心態去思考。單身女性被追求的機會高，先從朋友當起了解對方後才可能成為情侶。冬季易使皮膚乾燥、角質層變厚，應多清潔、保濕與保暖。命理老師曼樺,36,positive
